id,tenant_id,text,rating,date,source,prediction_1,score_1,prediction_2,score_2,prediction_3,score_3
9840,3,"""I borrowed a screwdriver and a stepladder. The service is impeccable and it's a real blessing to have this ""good neighbor"" nearby to help with the lack of tools at home.""",5,2023-05-26 15:56:26,google,positive,0.6867823600769043,Corresponding,80.43,Corresponding,59.6
9841,3,"""Huge wait time. No help employees arms crossed in front of you. Prefer to discuss among themselves. Unfriendly security guard. I strongly advise against going there.""",1,2023-03-17 13:26:45,google,negative,0.6830486059188843,Customer Service Issue,42.55,Staff Issue,91.63
9843,3,"We don't understand what this place is for. The welcome can be charming one day and very unpleasant the next. There is no advice, you watch in silence and everything will be fine. Don't ask too many questions! If you have a project, you have been warned, it had better be consistent (these people are selective in addition to being moody) and that you be patient (in 2 months, we recently announced). I went to Madeleine and will never set foot in the 15th again.",1,2023-05-02 08:43:21,google,negative,0.4693348705768585,Politics Issue,55.86,Foreign Policies,61.02
9844,3,"Contrary to what is displayed, they don't sell anything, it's just a showroom. Impossible to place an order from them so it's just a showcase did not go there to buy anything because it is impossible to leave with",1,2023-03-29 15:24:55,google,negative,0.824341356754303,Order Issue,87.34,Stock Problem,50.53
9848,3,"I don't know where to start... the waiting time to pay at the checkout? The fact that I come with my husband and that the very friendly sellers only speak to him when I am the only one talking? Order errors or delivery (invoiced) is not complete? The salespeople who allow themselves to talk as if we were their friends and who insult each other in front of you? Deplorable honestly, fortunately the quality of the products is good because the customer service is rotten.",1,2023-04-15 15:17:09,google,negative,0.4330034554004669,Order Issue,49.91,Stock Problem,32.74
9849,3,"""Incompetent staff who do not know their products or their stocks. 215 units available online only 120 on site including dzs damaged parts more than one trip to go for that...",1,2022-10-02 16:25:43,google,negative,0.7874842882156372,Order Issue,44.98,Stock Problem,86.21
9850,3,"""Saturday, October 8, 2 p.m.: Reception: no cart, """"go get one from the other side at the store"""", I had to insist. Products: Completely twisted joists. The cash desk: Unfriendly, colleagues too comfortable in front of customers, shouting and insulting each other for fun, 15 minute wait once at the checkout because computer buggy to finally accept my proposal: go get the reference on the shelf (outside). In short, go to the cour d'herblay, a safe bet with a customer orientation loyal to the adeo group!!!""",1,2022-10-08 14:24:01,google,negative,0.6571018695831299,Customer Service Issue,62.63,Staff Issue,67.58
9851,3,"""I arrived at 07:00 to pick up Sauter connected heaters. Obligatory passage by the reception with the order number to start the process of withdrawal. 10 minute wait. Help from the logistician to load the heaters. Heartwarming welcome.""",5,2023-04-16 12:17:34,google,negative,0.3186878859996795,Order Issue,74.52,Delivery Issue,69.93
9852,3,"""An appointment at 10 a.m. for a provision of goods at 12 p.m. I've been coming to the withdrawal for 2 years and for 2 years it's always the same thing on Saturdays. A real lack of organization. Simply too many accepting withdrawals of goods at the same time. But obviously no one has decided to look into the problem to solve it. In the end, it is the customer who suffers from the non-professionalism of the team in charge of the withdrawal of goods. Shame for a brand of this size.""",1,2023-05-13 11:24:25,google,negative,0.6344690918922424,Customer Service Issue,60.41,Staff Issue,69.93
9854,3,"Excellent experience. I was received by Mr. Benichou Defer. A warm welcome, the time is taken so that the project corresponds perfectly to expectations in terms of durability, aesthetics and the final price. Good advice and real knowledge of the trade. I highly recommend.",5,2023-06-22 10:12:21,google,positive,0.9074037075042723,Corresponding,58.1,Corresponding,77.11
9855,3,"""Good morning. The opening of the Leroy Merlin boutique was an opportunity to materialize a long-thought-out project. I was accompanied at each stage of the project and the store team provided meticulous monitoring of the work. Thank you all.""",5,2023-05-19 16:01:13,google,positive,0.6577197909355164,Corresponding,82.1,Corresponding,94.64
9856,3,"""I am particularly satisfied with the advice and proposals of the team. In particular, the designer (Mr Homere) who knew how to take the time to give us the right explanations to have a successful project. The kitchen is now installed and gives full satisfaction. Thanks to the whole team""",5,2023-02-15 10:27:52,google,positive,0.6100347638130188,Corresponding,73.15,Corresponding,74.65
9857,3,"""I was very satisfied with the service. My salesperson was very efficient. The kitchen was delivered on the appointed day and nothing was missing. I recommend Leroy Merlin kitchens.""",5,2023-01-27 10:14:47,google,positive,0.6681250333786011,Corresponding,73.82,Corresponding,43.67
9858,3,"""The service seemed absolutely bad to me. In order for the furniture to be finished, I had to call literally 34 times, and go to the premises to claim 7 times. Far from those who attend, it is the inefficiency of the premises. Instead of saving everything on the web, each person who attends you saves it on their own PC, so when someone new touches you, they don't have what the previous one did, and they have to start all over again.""",2,2023-03-26 13:40:50,google,negative,0.5704113841056824,Customer Service Issue,85.24,Staff Issue,83.06
9861,3,"Great choice of products, reasonably priced with helpful and friendly staff 😀 however, online purchases can be a challenge if the received order is incorrect.",5,2023-04-30 20:04:29,google,positive,0.6884886026382446,Staff,61.64,Correct,91.69
9874,3,"""Infernal. Each withdrawal takes 30 minutes minimum while we are supposed to save time. You have to go around gardening, material, tools depending on what you want to recover because Leroy Merlin does not even take care of collecting everything for you. Ashamed!""",1,2023-03-15 09:32:34,google,negative,0.8156644701957703,Politics Issue,42.63,Foreign Policies,51.94
9877,3,"Order picker at the top, after an endless headache to fit all our tiles in our truck. The weight and the quantity posed a problem for us, the preparers offered us the delivery of our products with a nice reduction (delivery costs), I would like to thank them without them I would have all cancelled. (Leroymerlin campaign plan will remain my favorite store)",5,2023-02-11 16:05:54,google,positive,0.2288551330566406,Delivery,43.7,Fast Delivery,44.9
9878,3,"""Horrible. We are asked to make an appointment with a link that does not work. So you have to move to make an appointment and then at the time of the appointment you have to wait and wait 1 hour to get a lamp. Inadmissible catastrophic service to review urgently. I will never again collect goods from Leroy Merlin.""",1,2023-05-20 14:04:27,google,negative,0.97336608171463,Customer Service Issue,63.7,Staff Issue,52.49
9879,3,"When you need inspiration to figure out what things should look like, Leroy has most things on display. Took the drive from Grenoble to the Lyon store due to impatience for delivery of out of stock at local store. However the Lyon store is worth a visit because of the size and increased displays.",5,2022-11-01 11:58:19,google,neutral,0.4470696747303009,Not Bad,60.76,Service Good,34.07
9883,3,"Good, but there is a lack of coordination between staff. I was expecting a quotation, but after so many efforts I was not able to",4,2023-05-16 19:50:30,google,neutral,0.6646378636360168,Not Bad,63.9,Average Service,33.88
9889,3,"""Small visit to Leroy Merlin on a Sunday morning to buy parts for an unplanned repair at home: one thing is certain, it is very practical. Otherwise RAS. Tidy and clean store. 1 single box open. Presence of a drive outside.""",5,2023-05-07 10:30:28,google,positive,0.4692588448524475,Corresponding,67.2,Corresponding,80.72
9893,3,"""Tile order in store, pick-up. 1 hour of waiting, just a word to tell me that the store gas should have given it to me in store. Cheer. That's pro. 10:30 a.m. No queue though. Home no one gives me an answer! No excuses. 1 Thank leroymerlin. Order quickly prepared order quickly taken away ;))""",1,2022-09-21 11:37:00,google,negative,0.4507032036781311,Order Issue,66.58,Delivery Issue,47.62
9894,3,"""As usual, orders made 15 days ago are either never ready or """"out of stock"""". Worse still, they are looking for an inferior equivalent to your order without warning you that it is not your original product. Dishonest and inefficient. The receptionist is the only understanding person. I save you the 45 minutes of waiting while an appointment is made in advance. Good luck to Jean-Philippe Gellinck in training your teams.""",1,2023-05-05 09:01:18,google,negative,0.7980220317840576,Order Issue,72.55,Stock Problem,81.95
9895,3,"Always a good shopping experience here. Helpful staff, always stocked with everything, and often with better quality versions than those at other establishments.",5,2023-07-02 11:36:01,google,positive,0.6085721254348755,Staff,56.57,Good,48.33
9903,3,"Good evening, the regret of not being able to deal with you currently because of the change of sign which was not accompanied by a choice of installers / installers. Too bad because we don't know how long it will take. Thank you anyway for the return more efficient than the phone 😏 Cdlt.",4,2023-03-15 18:41:11,google,neutral,0.3239117860794067,Good,64.82,Service Good,34.3
9905,3,"We were accompanied and advised by Mélissa from the paint department in the choice of our paints. She was very good advice, very professional and with a smile. Thanks again !",5,2023-04-10 08:11:17,google,positive,0.7294790744781494,Corresponding,53.26,Beautiful,46.56
9906,3,"""Lamentable welcome to the floor department, Lino this day. I arrived at 9:15, nobody who was present already execrable. Sometimes you have to think about changing jobs. First time in this store, would not go back. I prefer to do more kms and be better advised.""",1,2023-07-03 18:09:49,google,negative,0.7596696615219116,Customer Service Issue,44.75,Staff Issue,89.64
